OrderFeedbackDate_Key,Customer_Key,OrderFeedbackScore,OrderFeedBackText
20190121,883643,0,Rent principielt anbefaler jeg ikke / gør reklame for websteder/virksomheder. - Det er ikke det samme som at jeg ikke er tilfreds med at handle hos Saxo. 
20190318,1227635,10,Gode priser og medarbejdere :D
20190424,939549,5,Man er dum hvis man ikke overvejer at tjekke prisen på pricerunner
20190429,12247211,10,Venlig/kompetent betjening. ??????Mvh Chusri Larsen
20190502,14010415,10,Det er nemt og udvalget er stort :-)
20190509,14650549,0,dårlig service
20190530,1284948,6,"Kun et sekstal fordi der nogen gange on natten,når jeg handler er verifikationsproblemer.Måske er 
det min gamle,tunge 3.gen Ipads skyld, og ikke jer. I så fald undskylder jeg.I har jo ellers et strålende stort og bredt bogudvalg.       v.h. b.j.
stort og bredt"
20190123,1229699,10,Gør det hele tiden..!
20190325,14617581,10,god
20190424,14539973,10,Jeg er meget meget tilfreds med Saxo. Mvh Peter Bak
20190618,1033693,10,Jeg kom ved en fejl til at købe en e-bog og fik den refunderet uden problemer
20190729,1202066,10,"Godt overblik på webside, Saxo har de fleste bøger, hurtig levering - og dejligt med gratis levering ved afhentning i butik :-)"
20190731,809512,10,stort udvalg - hurtig levering
20190103,1818291,10,Velfungerende alt i alt
20190307,478824,10,"Det er nemt og jeg kan altid finde, hvad jeg skal bruge"
20190320,698579,10,Det hele var dejlig nemt. 
20190327,940872,10,Det fungerer bare!
20190328,1227635,10,Gode priser og medarbejdere
20190510,13952521,10,Hurtig forsendelse og gratis afhentning i butik 
20190628,995721,10,"Det fungerer nemt og smidigt, og udvalget er stort"
20190703,12023324,10,Hurtig levering
20190711,14773931,10,Hurtigt og nemt. Stort udvalg af bøger
20190802,14785397,10,Ja det virker som et meget kompetent og seriøst forlag. 
20190808,14791647,9,"Dejlig overskueligt, nemt at finde rundt og venlige priser."
20190822,1242457,7,Opdateret og omfattende udbud. Sikker betaling og (normalt) hurtig levering af litteratur på originalsproget.
20190614,1778460,7,Jeres hjemmeside er rodet og virker dårligt på computere med mindre skærme
20190103,977193,10,"Bogudvalget er stort, og det er fedt, at man kan spare forsendelsesomkostninger ved at hente i butik."
20190210,1571927,10,I er skønne! :D
20190207,1056355,10,Bare en dejligt sted at handle bøger
20190215,12013442,10,nej
20190323,1175761,0,nej
20190418,12343036,10,"I har et fantastisk godt udvalg af bøger og bestilling af dem er super nemt, dog sommetider hurtigere end andre, og med et medlemsskab bliver det kun nemmere. Priserne er også et plus. Til tider kan det være svært at finde den rigtige bog vha. søgemaskinen, da der nogle gange er 20+ af den samme bog med forskelle, som ikke er nemme at påpege."
20190424,14539973,10,Jeg er meget meget tilfreds med Saxo. Mvh Peter Bak
20190512,1654730,9,"Nemt, hurtigt og okay priser"
20190517,14004302,10,super nemt!
20190604,1745942,10,"Super nemt at handle - mange muligheder for levering - super søde medarbejdere, hvis man har behov for råd og vejledning! Jeg er meget tilfreds :D"
20190618,993645,8,"Meget dansk, på den gode måde"
20190627,478824,10,Stort udvalg og hurtig levering
20190906,14816424,2,Det er jo alt for dyrt mand
20190928,1227635,10,Gode priser og flinke medarbejdere:D
20191027,531036,10,I er sådan set fede nok - når bare I ikke presser på med medlemskab und alles...
20190218,14539973,10,Jeg har udelukkende hørt Saxo meget rosende omtalt. Dette er mit første køb hos Saxo.
20190417,14539973,10,"Saxo har et fantastisk stort og godt udbud af bøger. Saxo har hidtil udbudt alt, hvad jeg har kunnet ønske mig, og meget meget mere."
20190610,14168153,5,Anbefaler ikke så meget til så mange
20190703,14016874,10,Hurtigt enkelt og let
20190703,1547120,10,altid nemt at bestille bøger på nettet og afhente dem lokalt på Østerbro.
20190715,347433,9,En virkelig anbefalelsesværdig boghandel. Jørgen V.P.Stein
20190903,12258741,10,Det er lige til. Altid det bestilte. God service. Alt fungerer:)) tak. Mange hilsner Lone Mørck
20190905,809512,10,meget fint at Saxo også oplyser hvis en E-bog muligvis ikke vil kunne læses i de gængse devices
20190914,14820863,5,virkelig dårlig UX jeg kan ikke betale med mobilepay og jeg heller ikke få levering med BURD.dk som leverer lige til døren på det tidspunkt som passer mig.
20190916,14821991,10,Nemt og hurtig hjemmeside
20190925,1290384,5,"I bruger PostNord som transporter - jeg handler normalt ikke med firmaer, der bruger denne transporter, så ...?"
20191009,12317404,1,Rabatterne i premium er den samme selvom bogen koster 300 eller 3000 kroner... Det er ikke OK
20191112,12078058,10,Har altid været meget tilfreds
20190131,947348,10,"Det er nemt at handle hos Saxo og prisen på bøgerne gør, at 
man kan sparre en hel del"
20190307,12103569,10,"jeg henviser allerede en del af bekendtskabskredsen til Saxo - bl.a. når jeg ønsker en bog i gave:-) Det er meget nemt, en lille smule billigere og så kan man også lige snuse lidt i butikken, når man henter sin bestilling."
20190416,1003933,9,nej
20190416,883643,0,"Ja, det har jeg bestemt. jeg oplever og har kun oplevet god service og betjening fra jer. Jeres leveringstider er dog til tider en anelse optimistiske, men jeg er fuldt tilfreds med at handle hos Saxo.
Hvorfor vil jeg så ikke anbefale? Princip, jeg vil ikke reklamere for nogen eller noget. det må være op til min bekendtskabskreds selv at beslutte "
20190529,14017795,10,"Hurtig levering, stort udvalg, god hjemmeside, meget sjældent fejl, "
20190614,14691985,0,"Jeg bestiller en bog, og siden siger, at der er sket en fejl, og bestllingen ikke kunne gå igennem. Så prøver jeg naturligvis bare helt forfra, og nu har jeg så betalt to gange for samme bog."
20190704,14644701,8,"Nemt, god pris og rabatter"
20190722,983478,10,Det fungerer bare og brugervenlig site med konkurrencedygtige priser
20190804,1217231,4,"I har gemt mit kort - det ville jeg aldrig lade jer gøre, så jeg har ikke fået muligheden for at vælge det fra."
20190906,1914077,1,"no english menu, expensive books."
20190908,1195170,10,"Jeg har altid været tilfreds, jeg henter i butikken , en god boghandel"
20190927,1227635,10,Altid gode priser og flinke medarbejdere:D
20191014,1663786,10,"Saxo har et enormt udvalg af bøger, jeg har ihvertfald været heldig med dem jeg har kigget efter. Desuden kan jeg hente mine bøger i butikken uden at betale fragt, er mere tryg ved den leveringsform kontra diverse pakkepost. Og så kan man måske blive fristet til endnu en bog når man alligevel er i butikken :-)"
20191129,1201993,10,"I er verdens bedste og mest professionelle og ahr altid lige det jeg mangler, tak :-)"
20191209,12317404,0,"Med saxo premium kan du spare 1,84 kroner...."
20191212,1102691,10,Jeg og mine nære venner har kun gode erfaringer med jer
20200108,967168,5,"Forsendelse til et sted, hvor man kan afhente udenfor alm åbningstid. "
20190608,13993154,10,Har altid fået mine bøger i løbet af få dage.
20190610,1281146,10,Altid hurtig levering. Nem og overskuelig hjemmeside
20190611,1263615,8,"nej
"
20190624,12258462,6,"Der blev sat en ekstra bog på som jeg på forskellig måde prøvede at få af. Så tog den flere af, men endelig lykkedes det at fjerne den på den sidste side med kurven inden accept. Meget irriterende. Bogen var: Vejen til meningsskabelse af Jennifer Garvey Berger."
20190629,1607253,9,"praktisk, når man kan hente sin bog i butikken på Østerbro :-)"
20190714,12258194,0,Man går sjældent random rundt og anbefaler hjemmesider
20190725,1350823,10,Effektivt og nemt. 
20190731,1571927,10,Thumbs up! 
20190829,1046311,9,"nemt at handle, fine priser og sødt personale, når man afhenter i butikken :)"
20190905,12204304,10,:D
20190912,1674860,10,nemt og mange titler :)
20191207,14870656,10,"det er en fed online boghandel, og vil helt sikkert anbefale det til en jeg kender"
20191213,1149140,10,Et flot og varieret udvalg af bøger til alle aldersgrupper. Hurtig levering og nem afhentning i forretningen på Østerbrogade. 
20190109,1539645,10,Jeg har allerede anbefalet Saxo til en ven
20190130,12319227,10,Great place to order literature!
20190212,14534127,10,Altid god og hurtig betjening!
20190329,956216,10,"Stort udvalg , alle typer - bog,ebog,lyttebog , gode priser , "
20190413,1860446,9,Stort udvalg og bruger venlig side :)
20190429,973841,5,"Det er tredje gang jeg må oprette ordren, da jeres Mobilepay ikke fungerer ordentligt.. Denne gang bruger jeg så kort. I har en god kundeservice, men jeg har ikke så stor tålmodighed med hjemmesider hvor bestilling og betaling er for besværligt. Der er mange om buddet, Amazon var min mulighed hvis ikke det var fordi i kunne levere hurtigere. Det h"
20190430,809512,10,har stort set alt - eller får det skaffet
20190516,1415224,9,Stort udvalg og man får altid sin vare som forventet.
20190602,1853574,10,"effektiv, checket, nemt, pålideligt. TAK!"
20190621,1284517,7,"Stort udvalg, også i formater og sprog. Hurtig levering."
20190806,654747,10,"Det er seriøst, og jeg har fået god service."
20190915,1267339,10,"Det virker, de har alle de bøger jeg har brug for."
20190929,1276488,10,"God service og nem bestilling
(ville dog være rart m mulighed for mobilepay)"
20191129,373273,10,Jeg er bare generelt tilfreds med ydelser og priser
20191204,14868168,3,Jeg har haft problemer til at betale. Jeg har gjort det to gange og er nu ikke sikkert hvis jeg har betalt to gange for den samme bog.
20200104,1853574,10,nemt og overskueligt med et godt udvalg
20190916,12012685,5,"Få udleveringsteder, eller bare dårlig vejledning, til hvor du kan vælge gratis udlevering. "
20190722,1245597,7,Kodeord er umulig at få til at virke.  Det er jo ikke Nationalbankens konti det handler om??.
20190729,14778226,9,"Virkelig godt at kunne vælge ml så mange bøger og rigtig god service på telefon
Men, når pakken med bøger KUN kan leveres til pakkeboks  eller hentes i butik, på Østerbro, når man bor på Frb, bliver det ikke 10 her fra
Iøvrigt står der, når man vælger 'pakkeboks' som leverings valg, (og den søger efter den nærmeste) at Østerbrogade er 0,5 km fra P"
20190806,1244297,10,Hurtig og fin service
20190816,956216,10,"Let at bestille , gratis levering til butik , hurtig leverance , billigt "
20190819,12248218,10,"Nemt at finde rent i, altså på hjemmesiden. Derudover er det let at købe (lidt for let, jeg køber for mange bøger xD))"
20190930,13695582,10,Stort udvalg af islamiske bøger
20191129,14637633,10,Fint - dog temmelig langsom i dag
20191215,1315161,10,Altid professionel kundeservice 
20191228,14796744,0,"Er Premium-medlem og var ved at læse den bestilte bog som e-bog. Desværre “frøs” bogen ved kap. 4. Jeg har forsøgt alle foreslåede genopretninger, men blev henvist til jeres tekniske bistand, som kunne tage sin tid. Jeg skal bruge bogen til studiebrug nu, og må derfor købe den som p-bog. Øv! Hilsen Erik
"
20191028,1730438,5,"I Skal blive langt bedre til, at overholde jeres leveringsdatoer!"
20191129,478824,10,Det er altid en sand fornøjelse at handel hos Saxo
20200102,912521,10,"Tak igen for en rigtig god service, godt nytår til jer alle."
20191202,14866427,10,"Tak for handlen, som jeg forventer lykkes efter al forventning. Med venlig hilsen SJ"
20191207,232051,2,Det er simpelthen den dårligst udformede webshop jeg i mit liv har besøgt. Er jeres UX'er gået på pension?
20191220,778039,10,Stort og seriøst udvalg. Nemt og rigtigt rart med gratis fragt 
20190102,14308849,10,Stort udvalg og hurtig levering
20190104,1785481,7,"Bredt udvalg - fin kundebetjening - god info om e-bøger på hjemmeside - e- og lydbøger, samt mange engelske titler jeg ikke kan finde på andre danske sider :)"
20190105,1595163,2,Alt for kompliceret at benytte en ebogs læser - eller andre medier end apple
20190105,747795,10,Nemt og hurtigt at finde bøger
20190102,14308576,0,"Søge muligheder er dårlige. Fastholdelse af filter valg virker dårligt.
Fremfinding/scrolling er på kanten af det umulige.
Tilbage til hvor jeg kom fra, når jeg har lagt en bog i kurven, virker forskelligt fra gang til gang - og er fuldstændigt umuligt at arbejde med."
20190102,1632972,10,nem og overskuelig- Altid den litt. jeg skal bruge på studiet.
20190102,1064028,10,"Har det hele, til en god pris og altid hurtigt"
20190103,954835,2,der er ikke tilstrækkeligt værdi i saxo premium. Jeg vil fremover holde mig til mofibo og amazon
20190104,14320426,10,Gode bøger. nemt at bestille i webshoppen.
20190101,13960774,1,"jeg er akavet, og anbefaler ikke ting
"
20190102,14291935,2,"Har været inde for at bestille før, uden bestillingen kunne gennemføres"
20190104,1761129,10,"nej
"
20190105,953817,10,Fint system men lidt bøvlet i overgangen til det nye
20190106,1660663,10,"Det er overskueligt og man kan sidde hjemme, læse om bøgerne og bestille"
20190108,12211148,10,Det er ret godt i guess
20190109,14350651,10,Hurtig og velfungerende
20190112,1260060,10,"Altid god hjælp, når jeg er lidt forvirret, for det er faktisk en god hjemmeside"
20190104,1779337,8,Tidligere hvor bestilte varer blev leveret ved døren (DAO) var det bedre - men stadig super hurtig betjening/afsendelse
20190105,12091411,10,Gode bøger og ingen problemer med at få tilsendt dem på mail
20190106,346916,8,De få gange jeg har brugt SAXO har der ikke været det mindste - hurtigt og nemt. Tak (men generalt er jeg ikke den der sådan anbefaler.....
20190109,1202167,10,"Stort udvalg, hurtig levering, og i tilfælde af fejlkøb er der hjælp at hente hos venlige medarbejdere"
20190101,1060147,8,"Det ville være en stor lettelse, hvis det var muligt at søge i biblioteket, om en bog, man der ved at købe, faktisk er købt tidligere."
20190104,1204815,10,Finder de fleste af mine bøger her :)
20190104,345504,8,Nemt og billigt
20190104,14214354,10,"Kæmpestort udvalg, inkl. meget imponerende udvalg af bøger på engelsk!"
20190104,747795,10,Det er nemt og hurtigt
20190108,14344244,0,oplysningen om prisen op abonnementet kommer først når man kommer til kassen. Det er bondefangeri og giver mig lyst til at kontakte forbrugerombudsmanden. Derfor ingen anbefaling her fra.
20190109,1924727,10,Fin service hurtig og stabil levering og ok priser. Mangler at kunne læse e-bøger på min kindle.
20190101,11961257,10,god hjemmeside
20190101,1553980,1,"siden er langsom og crashede ret tit, og det havde ikke noget med internetforbindelsen at gøre"
20190103,1824540,10,Jeg finder næsten altid de bedste bøger i SAXO
20190103,648283,9,Super fedt tilbud om gratis og nye lydbøger til metro-togbrugere. Fortsæt endelig i 2019.
20190105,981472,2,Elendig hjenmmeside med meget langsommelig og vanskelig bestilling
20190106,1574262,10,rigtig mange gode titler og rimelige priser
20190106,1526257,10,"Fantastisk mulighed med hurtigt og sikkert at få leveret bøger, e- bøger og lydbøger til en helt rimelig pris. Tak for det."
20190107,1533038,10,Der er et stort udvalg af bøger til gode priser. Nem og hurtig levering og gode muligheder for retur. Alt i alt en super oplevelse!
20190110,14338681,0,"Kunne ikke få lov at lave en ordre første gang jeg forsøgte. Fik en fejlmeddelelse med ""kontakt kundeservice"". Men ikke nogen kontaktoplysninger i meddelelsen. Efter søgning på hjemmesiden finder jeg et tlf nr. Jeg var nummer 7 i køen. Lagde på og ledte videre på hjemmesiden for at finde en email. Den var godt gemt.
Venligt svar fra kundeservice o"
